Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Customers,POST_Sales
522,2014-02-19,3,8945.0,614,1,1,847,7056
523,2014-02-19,3,12730.0,1504,1,1,562,8817
524,2014-02-19,3,8360.0,838,1,1,794,7821
525,2014-02-19,3,9500.0,823,1,1,324,4318
526,2014-02-19,3,12740.0,1568,1,1,446,6918
527,2014-02-19,3,9860.0,912,1,1,979,9885
528,2014-02-19,3,11573.0,926,1,1,593,10222
529,2014-02-19,3,7798.0,723,1,1,510,7844
530,2014-02-19,3,2703.0,357,1,1,597,3002
531,2014-02-19,3,4577.0,579,1,1,532,5804
532,2014-02-19,3,11338.0,1295,1,1,872,11192
533,2014-02-19,3,9033.0,905,1,1,629,7480
534,2014-02-19,3,7470.0,566,1,1,768,7602
535,2014-02-19,3,8233.0,930,1,1,525,7471
536,2014-02-19,3,7969.0,876,1,1,568,8550
537,2014-02-19,3,5567.0,614,1,1,695,6051
538,2014-02-19,3,3613.0,548,1,1,994,4446
539,2014-02-19,3,9941.0,1043,1,1,624,8910
540,2014-02-19,3,5220.0,378,1,1,2153,6281
541,2014-02-19,3,6346.0,846,1,1,835,6791
542,2014-02-19,3,6294.0,538,1,1,550,7408
543,2014-02-19,3,3994.0,323,1,1,742,4474
544,2014-02-19,3,15146.0,1850,1,1,1071,11582
545,2014-02-19,3,11872.0,1154,1,1,773,12139
546,2014-02-19,3,13908.0,1562,1,1,924,12385
547,2014-02-19,3,6190.0,426,1,1,291,5351
548,2014-02-19,3,5282.0,412,1,1,509,4339
549,2014-02-19,3,4778.0,553,1,1,366,4949
550,2014-02-19,3,5806.0,474,1,1,455,6662
551,2014-02-19,3,6114.0,971,1,1,438,6725
552,2014-02-19,3,9903.0,789,1,1,362,6676
553,2014-02-19,3,6089.0,520,1,1,668,7005
554,2014-02-19,3,4261.0,518,1,1,658,4645
555,2014-02-19,3,4755.0,421,1,1,521,5754
556,2014-02-19,3,7148.0,843,1,1,550,6915
557,2014-02-19,3,5180.0,785,1,1,1054,6188
558,2014-02-19,3,3164.0,439,1,1,831,3726
559,2014-02-19,3,6012.0,775,1,1,674,5870
560,2014-02-19,3,13576.0,1555,1,1,1000,12131
561,2014-02-19,3,7143.0,684,1,1,859,7009
562,2014-02-19,3,19137.0,3151,1,1,455,9076
563,2014-02-19,3,5598.0,702,1,1,234,4623
564,2014-02-19,3,5147.0,439,1,1,596,6916
565,2014-02-19,3,7739.0,918,1,1,763,7503
566,2014-02-19,3,4925.0,526,1,1,582,5991
567,2014-02-19,3,5953.0,705,1,1,631,5520
568,2014-02-19,3,4398.0,376,1,1,993,6904
569,2014-02-19,3,5034.0,727,1,1,1024,5941
570,2014-02-19,3,5302.0,721,1,1,892,7753
571,2014-02-19,3,6407.0,462,1,1,608,8279
572,2014-02-19,3,7255.0,584,1,1,790,7933
573,2014-02-19,3,4181.0,334,1,1,418,5059
574,2014-02-19,3,8995.0,655,1,1,698,9087
575,2014-02-19,3,6606.0,614,1,1,441,5456
576,2014-02-19,3,7070.0,936,1,1,1007,9498
577,2014-02-19,3,4976.0,614,1,1,1134,6755
578,2014-02-19,3,7132.0,611,1,1,1025,8257
579,2014-02-19,3,8370.0,874,1,1,655,7260
580,2014-02-19,3,9182.0,1386,1,1,3231,9545
581,2014-02-19,3,5924.0,635,1,1,922,5911
582,2014-02-19,3,7395.0,898,1,1,416,7641
583,2014-02-19,3,4659.0,450,1,1,534,5210
584,2014-02-19,3,5211.0,433,1,1,899,6924
585,2014-02-19,3,6634.0,935,1,1,1018,7137
586,2014-02-19,3,15995.0,2335,1,1,1523,12618
587,2014-02-19,3,8370.0,598,1,1,1101,9545
588,2014-02-19,3,5524.0,630,1,1,985,7221
589,2014-02-19,3,5978.0,570,1,1,738,5974
590,2014-02-19,3,4817.0,346,1,1,1009,6656
591,2014-02-19,3,5869.0,493,1,1,1471,5756
592,2014-02-19,3,4420.0,552,1,1,1251,5420
593,2014-02-19,3,8380.0,1073,1,1,1266,9244
594,2014-02-19,3,4815.0,512,1,1,318,4570
595,2014-02-19,3,13959.0,1649,1,1,515,7258
596,2014-02-19,3,4210.0,618,1,1,1068,6065
597,2014-02-19,3,4909.0,668,1,1,798,8220
598,2014-02-19,3,5468.0,750,1,1,848,5825
599,2014-02-19,3,8747.0,791,1,1,270,5412
600,2014-02-19,3,7072.0,583,1,1,402,6087
601,2014-02-19,3,4671.0,382,1,1,490,6020
602,2014-02-19,3,6820.0,661,1,1,430,5862
603,2014-02-19,3,8038.0,1054,1,1,3150,6106
604,2014-02-19,3,8031.0,552,1,1,496,5815
605,2014-02-19,3,7728.0,513,1,1,1187,7568
606,2014-02-19,3,6302.0,651,1,1,426,5900
607,2014-02-19,3,4311.0,427,1,1,488,4176
608,2014-02-19,3,9754.0,941,1,1,677,8679
609,2014-02-19,3,4602.0,523,1,1,522,2639
610,2014-02-19,3,4388.0,526,1,1,766,4503
611,2014-02-19,3,5522.0,464,1,1,618,6327
612,2014-02-19,3,6900.0,405,1,1,868,8520
613,2014-02-19,3,6728.0,1017,1,1,413,6114
614,2014-02-19,3,6682.0,862,1,1,861,7128
615,2014-02-19,3,9998.0,1183,1,1,511,6790
616,2014-02-19,3,9357.0,855,1,1,747,9749
617,2014-02-19,3,6211.0,566,1,1,497,8179
618,2014-02-19,3,6398.0,511,1,1,718,7051
619,2014-02-19,3,5286.0,503,1,1,741,5227
620,2014-02-19,3,7647.0,674,1,1,1291,8078
621,2014-02-19,3,6171.0,848,1,1,811,5877
622,2014-02-19,3,4354.0,440,1,1,716,5929
623,2014-02-19,3,7059.0,820,1,1,831,7493
624,2014-02-19,3,7116.0,651,1,1,620,8186
625,2014-02-19,3,7080.0,634,1,1,699,7000
626,2014-02-19,3,9865.0,786,1,1,788,9808
627,2014-02-19,3,6810.0,639,1,1,473,6441
628,2014-02-19,3,6274.0,772,1,1,806,7360
629,2014-02-19,3,6835.0,632,1,1,1290,7996
630,2014-02-19,3,7564.0,815,1,1,636,6707
631,2014-02-19,3,5431.0,605,1,1,606,5101
632,2014-02-19,3,6612.0,839,1,1,356,6057
633,2014-02-19,3,5608.0,446,1,1,801,5904
634,2014-02-19,3,7144.0,660,1,1,856,6710
635,2014-02-19,3,6436.0,597,1,1,613,5991
636,2014-02-19,3,6727.0,786,1,1,676,5015
637,2014-02-19,3,8696.0,679,1,1,795,8794
638,2014-02-19,3,6030.0,486,1,1,497,6222
639,2014-02-19,3,5648.0,562,1,1,634,3900
640,2014-02-19,3,11898.0,843,1,1,423,6702
641,2014-02-19,3,6345.0,559,1,1,638,6002
642,2014-02-19,3,4245.0,550,1,1,401,4355
643,2014-02-19,3,6958.0,873,1,1,792,7944
644,2014-02-19,3,7934.0,857,1,1,547,8523
645,2014-02-19,3,11075.0,1335,1,1,1058,9873
646,2014-02-19,3,4880.0,658,1,1,713,4153
647,2014-02-19,3,5522.0,676,1,1,642,6271
648,2014-02-19,3,6084.0,546,1,1,586,8589
649,2014-02-19,3,4221.0,432,1,1,534,4289
650,2014-02-19,3,6226.0,608,1,1,247,4272
651,2014-02-19,3,7824.0,911,1,1,508,6126
652,2014-02-19,3,6636.0,630,1,1,618,6497
653,2014-02-19,3,6338.0,511,1,1,685,5712
654,2014-02-19,3,7077.0,705,1,1,968,6500
655,2014-02-19,3,6750.0,600,1,1,918,8421
656,2014-02-19,3,3308.0,395,1,1,672,4238
657,2014-02-19,3,5756.0,757,1,1,724,5784
658,2014-02-19,3,6758.0,641,1,1,681,6310
659,2014-02-19,3,6670.0,758,1,1,738,6895
660,2014-02-19,3,4857.0,533,1,1,758,5649
661,2014-02-19,3,7542.0,614,1,1,838,8355
662,2014-02-19,3,9084.0,782,1,1,747,9096
663,2014-02-19,3,4896.0,634,1,1,690,6328
664,2014-02-19,3,4752.0,630,1,1,526,5373
665,2014-02-19,3,9106.0,1327,1,1,1479,10480
666,2014-02-19,3,7006.0,644,1,1,530,7116
667,2014-02-19,3,9594.0,757,1,1,859,9431
668,2014-02-19,3,8990.0,1134,1,1,981,10067
669,2014-02-19,3,4140.0,353,1,1,623,6258
670,2014-02-19,3,7104.0,698,1,1,410,5698
671,2014-02-19,3,5988.0,610,1,1,543,6992
672,2014-02-19,3,8158.0,1349,1,1,509,7764
673,2014-02-19,3,7069.0,575,1,1,789,8080
674,2014-02-19,3,9070.0,1144,1,1,698,8362
675,2014-02-19,3,4287.0,437,1,1,651,4849
676,2014-02-19,3,7079.0,1652,1,1,782,8154
677,2014-02-19,3,8852.0,650,1,1,580,8236
678,2014-02-19,3,7452.0,885,1,1,1076,7866
679,2014-02-19,3,10621.0,1142,1,1,884,10611
680,2014-02-19,3,4704.0,712,1,1,458,5823
681,2014-02-19,3,3602.0,462,1,1,756,5520
682,2014-02-19,3,12949.0,1947,1,1,929,12272
683,2014-02-19,3,8813.0,855,1,1,674,9251
684,2014-02-19,3,7414.0,564,1,1,483,7726
685,2014-02-19,3,6671.0,579,1,1,519,6362
686,2014-02-19,3,6619.0,791,1,1,749,7419
687,2014-02-19,3,7694.0,700,1,1,1327,9743
688,2014-02-19,3,3745.0,359,1,1,584,3759
689,2014-02-19,3,7398.0,697,1,1,-532,3180
690,2014-02-19,3,5754.0,818,1,1,887,6135
691,2014-02-19,3,8177.0,609,1,1,979,8724
692,2014-02-19,3,7325.0,851,1,1,651,8158
693,2014-02-19,3,7708.0,566,1,1,487,5714
694,2014-02-19,3,8137.0,791,1,1,636,7613
695,2014-02-19,3,5469.0,533,1,1,413,5244
696,2014-02-19,3,7767.0,991,1,1,969,7658
697,2014-02-19,3,10806.0,989,1,1,409,7568
698,2014-02-19,3,15687.0,1927,1,1,508,7263
699,2014-02-19,3,9058.0,1004,1,1,1136,8964
700,2014-02-19,3,5121.0,591,1,1,573,4878
701,2014-02-19,3,6149.0,645,1,1,968,5546
702,2014-02-19,3,4155.0,335,1,1,671,5026
703,2014-02-19,3,3712.0,388,1,1,673,3185
704,2014-02-19,3,9598.0,1013,1,1,1106,9753
705,2014-02-19,3,8591.0,1000,1,1,250,4963
706,2014-02-19,3,5588.0,487,1,1,370,5535
707,2014-02-19,3,7852.0,892,1,1,974,9103
708,2014-02-19,3,3741.0,395,1,1,320,7210
709,2014-02-19,3,11855.0,1588,1,1,644,9718
710,2014-02-19,3,5100.0,371,1,1,1038,7283
711,2014-02-19,3,8220.0,562,1,1,601,8113
712,2014-02-19,3,5265.0,471,1,1,549,7099
713,2014-02-19,3,10870.0,1410,1,1,-50,5768
714,2014-02-19,3,3880.0,310,1,1,582,5614
715,2014-02-19,3,7655.0,757,1,1,630,6991
716,2014-02-19,3,5199.0,391,1,1,852,8244
717,2014-02-19,3,6187.0,624,1,1,967,6855
718,2014-02-19,3,8617.0,915,1,1,759,8657
719,2014-02-19,3,5148.0,418,1,1,725,5035
720,2014-02-19,3,8141.0,774,1,1,835,8230
721,2014-02-19,3,7266.0,727,1,1,910,8496
722,2014-02-19,3,10574.0,1599,1,1,538,8485
723,2014-02-19,3,7222.0,588,1,1,964,7721
724,2014-02-19,3,5484.0,607,1,1,691,6555
725,2014-02-19,3,4495.0,496,1,1,664,5739
726,2014-02-19,3,10902.0,1018,1,1,784,10592
727,2014-02-19,3,4695.0,491,1,1,824,5948
728,2014-02-19,3,4634.0,425,1,1,871,6149
729,2014-02-19,3,10750.0,1093,1,1,784,10823
730,2014-02-19,3,7445.0,920,1,1,706,8033
731,2014-02-19,3,10136.0,1026,1,1,725,9360
732,2014-02-19,3,4161.0,481,1,1,747,4652
733,2014-02-19,3,13850.0,3160,1,1,978,14442
734,2014-02-19,3,6382.0,560,1,1,950,8238
735,2014-02-19,3,6487.0,625,1,1,525,4623
736,2014-02-19,3,4843.0,436,1,1,923,5455
737,2014-02-19,3,6393.0,947,1,1,525,6768
738,2014-02-19,3,8800.0,700,1,1,995,9051
739,2014-02-19,3,10539.0,759,1,1,671,10246
740,2014-02-19,3,7202.0,496,1,1,697,8033
741,2014-02-19,3,8068.0,949,1,1,250,5001
742,2014-02-19,3,8338.0,865,1,1,788,8397
743,2014-02-19,3,4020.0,399,1,1,783,3730
744,2014-02-19,3,6873.0,775,1,1,837,7494
745,2014-02-19,3,8607.0,836,1,1,558,8234
746,2014-02-19,3,5988.0,494,1,1,936,6696
747,2014-02-19,3,7411.0,642,1,1,809,9760
748,2014-02-19,3,5516.0,450,1,1,519,6114
749,2014-02-19,3,5935.0,730,1,1,1097,7137
750,2014-02-19,3,5120.0,380,1,1,1020,6771
751,2014-02-19,3,4709.0,616,1,1,601,3989
752,2014-02-19,3,5468.0,480,1,1,920,6693
753,2014-02-19,3,9232.0,776,1,1,481,7045
754,2014-02-19,3,5988.0,800,1,1,557,6932
755,2014-02-19,3,9738.0,834,1,1,569,7857
756,2014-02-19,3,15462.0,2134,1,1,1736,15242
757,2014-02-19,3,6435.0,592,1,1,667,6427
758,2014-02-19,3,5414.0,710,1,1,732,6011
759,2014-02-19,3,8034.0,872,1,1,372,5670
760,2014-02-19,3,6956.0,1046,1,1,535,6918
761,2014-02-19,3,8551.0,963,1,1,1197,9464
762,2014-02-19,3,3766.0,372,1,1,568,3896
763,2014-02-19,3,5361.0,558,1,1,672,5331
764,2014-02-19,3,3644.0,410,1,1,504,3935
765,2014-02-19,3,8759.0,715,1,1,1231,9063
766,2014-02-19,3,5829.0,506,1,1,352,6271
767,2014-02-19,3,6261.0,591,1,1,529,6054
768,2014-02-19,3,12613.0,1236,1,1,606,8831
769,2014-02-19,3,9686.0,2936,1,1,679,10030
770,2014-02-19,3,6899.0,771,1,1,387,5253
771,2014-02-19,3,5798.0,591,1,1,560,6925
772,2014-02-19,3,4341.0,534,1,1,591,4781
773,2014-02-19,3,5926.0,825,1,1,1902,6494
774,2014-02-19,3,5238.0,688,1,1,492,6149
775,2014-02-19,3,8105.0,550,1,1,901,9614
776,2014-02-19,3,4946.0,563,1,1,843,6005
777,2014-02-19,3,3507.0,310,1,1,438,5470
778,2014-02-19,3,6443.0,866,1,1,636,6725
779,2014-02-19,3,7343.0,678,1,1,610,6396
780,2014-02-19,3,6298.0,718,1,1,584,6573
781,2014-02-19,3,5419.0,743,1,1,532,5506
782,2014-02-19,3,5660.0,510,1,1,724,6598
783,2014-02-19,3,6361.0,597,1,1,391,6189
784,2014-02-19,3,8370.0,850,1,1,567,8340
785,2014-02-19,3,6920.0,513,1,1,1025,7737
786,2014-02-19,3,4041.0,609,1,1,594,3760
787,2014-02-19,3,9478.0,1135,1,1,784,10258
788,2014-02-19,3,18395.0,1740,1,1,529,9837
789,2014-02-19,3,3173.0,515,1,1,721,2489
790,2014-02-19,3,7009.0,627,1,1,672,8479
791,2014-02-19,3,7049.0,800,1,1,601,6621
792,2014-02-19,3,8818.0,738,1,1,3078,7771
793,2014-02-19,3,4606.0,437,1,1,1212,6693
794,2014-02-19,3,2546.0,453,1,1,517,2879
795,2014-02-19,3,5247.0,525,1,1,843,6510
796,2014-02-19,3,7795.0,677,1,1,496,6291
797,2014-02-19,3,3705.0,343,1,1,724,3625
798,2014-02-19,3,8265.0,982,1,1,910,8482
799,2014-02-19,3,11025.0,972,1,1,424,7306
800,2014-02-19,3,5770.0,524,1,1,865,6407
801,2014-02-19,3,4671.0,408,1,1,376,3226
802,2014-02-19,3,6979.0,536,1,1,650,7169
803,2014-02-19,3,5281.0,421,1,1,330,4092
804,2014-02-19,3,5434.0,446,1,1,1027,7263
805,2014-02-19,3,5398.0,523,1,1,1564,5986
806,2014-02-19,3,8041.0,564,1,1,897,7527
807,2014-02-19,3,10383.0,1005,1,1,402,6587
808,2014-02-19,3,7571.0,545,1,1,381,6353
809,2014-02-19,3,10466.0,889,1,1,960,9145
810,2014-02-19,3,6080.0,494,1,1,483,4806
811,2014-02-19,3,3711.0,630,1,1,527,3654
812,2014-02-19,3,7077.0,814,1,1,751,7088
813,2014-02-19,3,5967.0,694,1,1,671,5431
814,2014-02-19,3,8276.0,682,1,1,506,7384
815,2014-02-19,3,9259.0,878,1,1,581,8702
816,2014-02-19,3,4738.0,716,1,1,1167,7238
817,2014-02-19,3,22607.0,3164,1,0,577,7570
818,2014-02-19,3,6851.0,640,1,1,659,5202
819,2014-02-19,3,6410.0,589,1,1,1011,7835
820,2014-02-19,3,11962.0,1070,1,1,2916,14182
821,2014-02-19,3,7172.0,878,1,1,1242,8478
822,2014-02-19,3,8740.0,646,1,1,441,8076
823,2014-02-19,3,5761.0,522,1,1,642,6087
824,2014-02-19,3,6774.0,891,1,1,316,5379
825,2014-02-19,3,4375.0,476,1,1,1052,5779
826,2014-02-19,3,8234.0,743,1,1,924,9286
827,2014-02-19,3,10599.0,1324,1,1,973,11710
828,2014-02-19,3,6107.0,651,1,1,500,5517
829,2014-02-19,3,6171.0,806,1,1,709,6928
830,2014-02-19,3,6831.0,606,1,1,554,6233
831,2014-02-19,3,14901.0,1733,1,1,683,10342
832,2014-02-19,3,6531.0,515,1,1,1106,7547
833,2014-02-19,3,5729.0,507,1,1,325,4102
834,2014-02-19,3,6010.0,635,1,1,432,5748
835,2014-02-19,3,5158.0,648,1,1,1117,8330
836,2014-02-19,3,6782.0,784,1,1,499,6090
838,2014-02-19,3,7971.0,788,1,1,1208,9898
839,2014-02-19,3,6398.0,756,1,1,653,5944
840,2014-02-19,3,8533.0,1145,1,1,347,5403
841,2014-02-19,3,3074.0,424,1,1,1004,4642
842,2014-02-19,3,15914.0,1041,1,1,1139,18968
843,2014-02-19,3,9470.0,1075,1,1,519,7261
844,2014-02-19,3,5291.0,544,1,1,1470,6509
845,2014-02-19,3,4561.0,353,1,1,517,5029
846,2014-02-19,3,9339.0,866,1,1,453,7103
847,2014-02-19,3,7019.0,943,1,1,1000,8288
848,2014-02-19,3,6562.0,769,1,1,1147,6752
849,2014-02-19,3,8351.0,946,1,1,773,9750
850,2014-02-19,3,6059.0,625,1,1,732,7696
851,2014-02-19,3,6185.0,478,1,1,2000,7255
852,2014-02-19,3,4811.0,574,1,1,1779,6395
853,2014-02-19,3,9338.0,1032,1,1,490,7335
854,2014-02-19,3,7323.0,699,1,1,1180,7655
855,2014-02-19,3,6253.0,654,1,1,437,5519
856,2014-02-19,3,7445.0,960,1,1,924,7462
857,2014-02-19,3,6454.0,868,1,1,424,5857
858,2014-02-19,3,4756.0,399,1,1,442,4802
859,2014-02-19,3,6908.0,625,1,1,524,7448
860,2014-02-19,3,5178.0,622,1,1,1538,5747
861,2014-02-19,3,3737.0,520,1,1,972,3799
862,2014-02-19,3,7952.0,1027,1,1,1017,9186
863,2014-02-19,3,7147.0,846,1,1,780,7593
864,2014-02-19,3,4492.0,632,1,1,665,4280
865,2014-02-19,3,8736.0,633,1,1,557,8053
866,2014-02-19,3,6888.0,446,1,1,662,7438
867,2014-02-19,3,4060.0,351,1,1,625,4225
868,2014-02-19,3,9321.0,619,1,1,898,11205
869,2014-02-19,3,6233.0,905,1,1,680,5214
870,2014-02-19,3,6777.0,903,1,1,2969,6962
871,2014-02-19,3,4775.0,381,1,1,1771,7643
872,2014-02-19,3,9072.0,870,1,1,580,8497
873,2014-02-19,3,3927.0,474,1,1,714,4365
874,2014-02-19,3,4536.0,461,1,1,655,4253
875,2014-02-19,3,5487.0,472,1,1,649,6086
876,2014-02-19,3,10269.0,1062,1,1,1289,11064
877,2014-02-19,3,6722.0,898,1,1,495,6342
878,2014-02-19,3,10650.0,901,1,1,562,8444
879,2014-02-19,3,3542.0,315,1,1,663,4802
880,2014-02-19,3,7528.0,820,1,1,1064,8118
881,2014-02-19,3,4836.0,714,1,1,497,5994
882,2014-02-19,3,5784.0,737,1,1,590,7080
883,2014-02-19,3,5282.0,528,1,1,516,4744
884,2014-02-19,3,5757.0,528,1,1,853,6593
885,2014-02-19,3,4962.0,672,1,1,610,5899
886,2014-02-19,3,6928.0,653,1,1,664,5127
887,2014-02-19,3,7489.0,564,1,1,607,6650
888,2014-02-19,3,7545.0,662,1,1,1006,7191
889,2014-02-19,3,4034.0,456,1,1,1326,5266
890,2014-02-19,3,5354.0,415,1,1,526,5438
891,2014-02-19,3,7167.0,1005,1,1,658,8565
892,2014-02-19,3,8444.0,760,1,1,888,8445
893,2014-02-19,3,6381.0,837,1,1,748,6758
894,2014-02-19,3,9351.0,1086,1,1,345,6509
895,2014-02-19,3,9406.0,882,1,1,596,8690
896,2014-02-19,3,6094.0,930,1,1,679,7227
897,2014-02-19,3,2784.0,328,1,1,593,3998
898,2014-02-19,3,6851.0,694,1,1,2436,6004
899,2014-02-19,3,5928.0,557,1,1,913,7940
900,2014-02-19,3,5848.0,518,1,1,1154,6875
901,2014-02-19,3,7421.0,644,1,1,593,7389
902,2014-02-19,3,4675.0,600,1,1,563,6162
903,2014-02-19,3,10531.0,744,1,1,1180,11622
904,2014-02-19,3,6107.0,494,1,1,909,7089
905,2014-02-19,3,9975.0,1469,1,1,693,9307
906,2014-02-19,3,11176.0,1344,1,1,550,7896
907,2014-02-19,3,5713.0,728,1,1,547,6232
908,2014-02-19,3,4793.0,389,1,1,479,4390
909,2014-02-19,3,11488.0,1111,1,1,539,8379
910,2014-02-19,3,5862.0,563,1,1,611,6387
911,2014-02-19,3,9414.0,852,1,1,616,9503
912,2014-02-19,3,4793.0,669,1,1,484,5898
913,2014-02-19,3,9535.0,1254,1,1,512,7517
914,2014-02-19,3,9300.0,1049,1,1,465,6381
915,2014-02-19,3,5917.0,440,1,1,526,6967
916,2014-02-19,3,5889.0,710,1,1,763,7973
917,2014-02-19,3,6870.0,764,1,1,697,7542
918,2014-02-19,3,5664.0,581,1,1,448,6257
919,2014-02-19,3,6097.0,747,1,1,726,6232
920,2014-02-19,3,4989.0,523,1,1,1180,7697
921,2014-02-19,3,9896.0,1158,1,1,168,4419
922,2014-02-19,3,7721.0,685,1,1,541,7860
923,2014-02-19,3,5088.0,645,1,1,1324,7232
924,2014-02-19,3,4910.0,458,1,1,710,5537
925,2014-02-19,3,6927.0,1177,1,1,973,5928
926,2014-02-19,3,7457.0,517,1,1,525,7139
927,2014-02-19,3,7050.0,887,1,1,570,6488
928,2014-02-19,3,7955.0,689,1,1,472,6648
929,2014-02-19,3,6033.0,726,1,1,781,6749
930,2014-02-19,3,6491.0,1029,1,1,1122,7460
931,2014-02-19,3,2893.0,330,1,1,921,4636
932,2014-02-19,3,7767.0,783,1,1,587,7945
933,2014-02-19,3,8677.0,1032,1,1,1083,7854
934,2014-02-19,3,6452.0,651,1,1,668,7241
935,2014-02-19,3,5599.0,552,1,1,514,5798
936,2014-02-19,3,7367.0,900,1,1,766,8406
937,2014-02-19,3,7991.0,600,1,1,800,8300
938,2014-02-19,3,9000.0,926,1,1,1080,8940
939,2014-02-19,3,5414.0,523,1,1,538,6168
940,2014-02-19,3,7649.0,742,1,1,725,7416
941,2014-02-19,3,5735.0,581,1,1,698,7154
942,2014-02-19,3,6499.0,469,1,1,975,6528
943,2014-02-19,3,6802.0,584,1,1,495,6765
944,2014-02-19,3,7679.0,1136,1,1,685,7501
945,2014-02-19,3,4153.0,509,1,1,752,5150
946,2014-02-19,3,4146.0,587,1,1,678,4541
947,2014-02-19,3,9600.0,1249,1,1,551,7973
948,2014-02-19,3,6392.0,1639,1,1,868,7685
949,2014-02-19,3,5753.0,544,1,1,430,6507
950,2014-02-19,3,6346.0,615,1,1,711,4094
951,2014-02-19,3,7930.0,727,1,1,468,6560
952,2014-02-19,3,6379.0,481,1,1,741,7332
953,2014-02-19,3,5761.0,587,1,1,1012,7817
954,2014-02-19,3,7398.0,1041,1,1,767,6817
955,2014-02-19,3,4824.0,464,1,1,2435,6620
956,2014-02-19,3,3965.0,548,1,1,926,3685
957,2014-02-19,3,7748.0,858,1,1,1092,8773
958,2014-02-19,3,4244.0,579,1,1,537,4603
959,2014-02-19,3,7070.0,773,1,1,376,6705
960,2014-02-19,3,7712.0,564,1,1,386,5637
961,2014-02-19,3,6269.0,671,1,1,1647,6297
962,2014-02-19,3,7320.0,919,1,1,939,7693
963,2014-02-19,3,11815.0,1011,1,1,1031,11281
964,2014-02-19,3,10455.0,1406,1,1,558,8199
965,2014-02-19,3,9679.0,1009,1,1,425,6065
966,2014-02-19,3,5234.0,629,1,1,467,5827
967,2014-02-19,3,8145.0,871,1,1,402,7039
968,2014-02-19,3,7429.0,891,1,1,693,7805
969,2014-02-19,3,3705.0,619,1,1,671,3996
970,2014-02-19,3,3765.0,453,1,1,481,3922
971,2014-02-19,3,9087.0,1026,1,1,553,8166
972,2014-02-19,3,3558.0,403,1,1,1004,4134
973,2014-02-19,3,5984.0,792,1,1,570,6074
974,2014-02-19,3,11203.0,1591,1,1,521,7642
975,2014-02-19,3,7672.0,738,1,1,996,9006
976,2014-02-19,3,8158.0,795,1,1,954,7966
977,2014-02-19,3,5357.0,534,1,1,992,6651
978,2014-02-19,3,7455.0,1000,1,1,1179,8629
979,2014-02-19,3,6399.0,625,1,1,769,6698
980,2014-02-19,3,6921.0,542,1,1,807,7693
981,2014-02-19,3,7401.0,730,1,1,352,4066
982,2014-02-19,3,8871.0,722,1,1,1413,10614
983,2014-02-19,3,10523.0,1364,1,1,846,13344
984,2014-02-19,3,6502.0,721,1,1,476,5323
985,2014-02-19,3,7364.0,710,1,1,735,8071
986,2014-02-19,3,6436.0,806,1,1,984,7899
987,2014-02-19,3,6958.0,879,1,1,669,8415
988,2014-02-19,3,4587.0,693,1,1,1072,7993
989,2014-02-19,3,5720.0,607,1,1,1523,6349
990,2014-02-19,3,6893.0,547,1,1,711,6539
991,2014-02-19,3,4831.0,476,1,1,597,6610
992,2014-02-19,3,6619.0,790,1,1,646,4828
993,2014-02-19,3,6695.0,656,1,1,676,7161
994,2014-02-19,3,5041.0,450,1,1,803,4889
995,2014-02-19,3,9270.0,763,1,1,616,9157
996,2014-02-19,3,7136.0,721,1,1,527,7091
997,2014-02-19,3,5358.0,393,1,1,733,5749
998,2014-02-19,3,4592.0,541,1,1,721,5711
999,2014-02-19,3,9552.0,630,1,1,387,5930
1000,2014-02-19,3,7068.0,658,1,1,529,6654
1001,2014-02-19,3,5658.0,598,1,1,913,6555
1002,2014-02-19,3,6635.0,768,1,1,1270,6563
1003,2014-02-19,3,7756.0,754,1,1,538,7689
1004,2014-02-19,3,4869.0,412,1,1,717,4798
1005,2014-02-19,3,5419.0,824,1,1,1171,7433
1006,2014-02-19,3,6053.0,840,1,1,1012,6470
1007,2014-02-19,3,6480.0,732,1,1,887,7960
1008,2014-02-19,3,5549.0,708,1,1,548,5578
1009,2014-02-19,3,4719.0,453,1,1,786,5523
1010,2014-02-19,3,9157.0,790,1,1,396,6260
1011,2014-02-19,3,8196.0,942,1,1,463,7330
1012,2014-02-19,3,5629.0,512,1,1,572,6188
1013,2014-02-19,3,4598.0,485,1,1,1859,5171
1014,2014-02-19,3,12308.0,1331,1,1,717,9573
1015,2014-02-19,3,6805.0,472,1,1,363,4461
1016,2014-02-19,3,5475.0,487,1,1,515,5486
1017,2014-02-19,3,7693.0,1005,1,1,1235,7850
1018,2014-02-19,3,10959.0,1252,1,1,929,10888
1019,2014-02-19,3,8853.0,739,1,1,958,9956
1020,2014-02-19,3,9542.0,1218,1,1,614,9106
1021,2014-02-19,3,7930.0,964,1,1,657,8926
1022,2014-02-19,3,7134.0,834,1,1,579,6884
1023,2014-02-19,3,6610.0,641,1,1,929,7028
1024,2014-02-19,3,6346.0,802,1,1,575,7579
1025,2014-02-19,3,8730.0,956,1,1,519,7132
1026,2014-02-19,3,9043.0,1103,1,1,512,7288
1027,2014-02-19,3,13879.0,1702,1,1,769,11382
1028,2014-02-19,3,4688.0,541,1,1,412,5444
1029,2014-02-19,3,6468.0,913,1,1,529,5717
1030,2014-02-19,3,3608.0,345,1,1,1079,5916
1031,2014-02-19,3,4546.0,419,1,1,533,6842
